steps,Achem0,Achem1,Achem2,Achem3,Achem4,Achem5,Achem6,Achem7,AreactRate,Bchem0,Bchem1,Bchem2,Bchem3,Bchem4,Bchem5,Bchem6,Bchem7,BreactRate,Cchem0,Cchem1,Cchem2,Cchem3,Cchem4,Cchem5,Cchem6,Cchem7,CreactRate,Dchem0,Dchem1,Dchem2,Dchem3,Dchem4,Dchem5,Dchem6,Dchem7,DreactRate,B1thres,B1chance,C1thres,C1chance,C2thres,C2chance,C3thres,C3chance,D1thres,D1chance,D2thres,D2chance,zeros
809,0,0,0,0,0,1,17,0,43,6,0,0,0,0,0,0,6,37,5,5,5,0,0,0,0,0,43,5,5,0,0,0,0,0,0,35,100,80,100,40,100,40,100,40,100,50,100,50,0
810,0,0,0,0,0,1,16,0,44,6,0,0,0,0,0,0,6,39,6,6,5,0,0,0,0,0,42,5,4,0,0,0,0,0,0,36,100,60,100,40,100,40,100,50,100,40,100,50,0
811,0,0,0,0,0,1,17,0,43,7,0,0,0,0,0,0,6,38,5,5,5,0,0,0,0,0,43,5,5,0,0,0,0,0,0,35,100,60,100,40,100,40,100,40,100,50,100,50,0
812,0,0,0,0,0,0,16,0,43,8,0,0,0,0,0,0,6,39,6,6,5,0,0,0,0,0,42,5,5,0,0,0,0,0,0,35,100,40,100,40,100,40,100,50,100,50,100,50,0
813,0,0,0,0,0,1,16,0,42,7,0,0,0,0,0,0,6,40,7,6,6,0,0,0,0,0,44,5,4,0,0,0,0,0,0,36,100,40,100,30,100,40,100,40,100,40,100,50,0
814,0,0,0,0,0,0,16,0,43,8,0,0,0,0,0,0,6,39,6,6,5,0,0,0,0,0,45,5,5,0,0,0,0,0,0,35,100,40,100,30,100,30,100,40,100,50,100,50,0
815,0,0,0,0,0,1,16,0,42,8,0,0,0,0,0,0,6,41,7,7,6,0,0,0,0,0,45,5,5,0,0,0,0,0,0,35,100,20,100,30,100,30,100,40,100,50,100,50,0
816,0,0,0,0,0,1,17,0,43,9,0,0,0,0,0,0,6,40,6,6,5,0,0,0,0,0,45,5,4,0,0,0,0,0,0,36,100,20,100,30,100,30,100,40,100,40,100,50,0
817,0,0,0,0,0,0,16,0,43,10,0,0,0,0,0,0,6,41,7,7,5,0,0,0,0,0,44,5,5,0,0,0,0,0,0,35,100,0,100,30,100,30,100,50,100,50,100,50,0
818,0,0,0,0,0,1,17,0,43,10,0,0,0,0,0,0,6,43,6,6,5,0,0,0,0,0,45,6,5,0,0,0,0,0,0,36,100,0,100,30,100,30,100,40,100,40,100,50,0
819,0,0,0,0,0,0,16,0,43,10,0,0,0,0,0,0,6,41,6,6,5,0,0,0,0,0,42,5,5,0,0,0,0,0,0,37,100,0,100,40,100,40,100,50,100,40,100,40,0
820,0,0,0,0,0,1,16,0,42,10,0,0,0,0,0,0,5,42,7,7,5,0,0,0,0,0,44,5,5,0,0,0,0,0,0,35,100,0,100,30,100,30,100,50,100,50,100,50,0
821,0,0,0,0,0,0,16,0,43,11,0,0,0,0,0,0,6,42,6,6,5,0,0,0,0,0,45,6,6,0,0,0,0,0,0,37,100,0,100,30,100,30,100,40,100,40,100,40,0
822,0,0,0,0,0,0,16,0,41,11,0,0,0,0,0,0,6,42,6,6,5,0,0,0,0,0,42,5,5,0,0,0,0,0,0,37,100,0,100,40,100,40,100,50,100,40,100,40,0
823,0,0,0,0,0,1,17,0,43,10,0,0,0,0,0,0,6,43,5,6,5,0,0,0,0,0,44,6,6,0,0,0,0,0,0,37,100,0,100,40,100,30,100,40,100,40,100,40,0
824,0,0,0,0,0,1,17,0,43,11,0,0,0,0,0,0,7,43,6,6,5,0,0,0,0,0,42,5,5,0,0,0,0,0,0,37,100,0,100,40,100,40,100,50,100,40,100,40,0
825,0,0,0,0,0,1,17,0,45,10,0,0,0,0,0,0,6,43,5,6,5,0,0,0,0,0,44,6,6,0,0,0,0,0,0,37,100,0,100,40,100,30,100,40,100,40,100,40,0
826,0,0,0,0,0,1,17,0,43,10,0,0,0,0,0,0,7,42,5,6,5,0,0,0,0,0,41,6,6,0,0,0,0,0,0,37,100,0,100,50,100,40,100,50,100,40,100,40,0
827,0,0,0,0,0,0,16,0,43,9,0,0,0,0,0,0,6,42,6,6,6,0,0,0,0,0,43,6,6,0,0,0,0,0,0,39,100,0,100,40,100,40,100,40,100,30,100,30,0
828,0,0,0,0,0,1,17,0,43,9,0,0,0,0,0,0,6,40,5,6,5,0,0,0,0,0,44,6,7,0,0,0,0,0,0,38,100,20,100,40,100,30,100,40,100,40,100,30,0
829,0,0,0,0,0,0,16,0,43,9,0,0,0,0,0,0,7,41,6,6,5,0,0,0,0,0,42,6,7,0,0,0,0,0,0,38,100,20,100,40,100,40,100,50,100,40,100,30,0
830,0,0,0,0,0,1,17,0,43,8,0,0,0,0,0,0,6,41,5,5,5,0,0,0,0,0,43,6,7,0,0,0,0,0,0,40,100,20,100,40,100,40,100,40,100,30,100,20,0
831,0,0,0,0,0,1,17,0,43,8,0,0,0,0,0,0,6,39,6,6,5,0,0,0,0,0,42,6,8,0,0,0,0,0,0,39,100,40,100,40,100,40,100,50,100,40,100,20,0
832,0,0,0,0,0,1,17,0,45,7,0,0,0,0,0,0,6,40,5,5,5,0,0,0,0,0,43,5,7,0,0,0,0,0,0,39,100,40,100,40,100,40,100,40,100,40,100,20,0
833,0,0,0,0,0,1,17,0,43,7,0,0,0,0,0,0,6,38,5,5,5,0,0,0,0,0,40,6,8,0,0,0,0,0,0,39,100,60,100,50,100,50,100,50,100,40,100,20,0
834,0,0,0,0,0,0,16,0,43,7,0,0,0,0,0,0,6,38,6,6,6,0,0,0,0,0,43,6,8,0,0,0,0,0,0,39,100,60,100,40,100,40,100,40,100,40,100,20,0
835,0,0,0,0,0,1,17,0,43,6,0,0,0,0,0,0,6,39,5,5,5,0,0,0,0,0,43,6,7,0,0,0,0,0,0,40,100,60,100,40,100,40,100,40,100,30,100,20,0
836,0,0,0,0,0,0,16,0,43,6,0,0,0,0,0,0,6,37,6,5,6,0,0,0,0,0,42,6,8,0,0,0,0,0,0,39,100,80,100,40,100,50,100,40,100,40,100,20,0
837,0,0,0,0,0,1,17,0,43,6,0,0,0,0,0,0,6,37,5,5,5,0,0,0,0,0,43,5,7,0,0,0,0,0,0,39,100,80,100,40,100,40,100,40,100,40,100,20,0
838,0,0,0,0,0,1,17,0,43,5,0,0,0,0,0,0,6,38,6,5,5,0,0,0,0,0,41,6,7,0,0,0,0,0,0,38,100,80,100,40,100,50,100,50,100,40,100,30,0
839,0,0,0,0,0,0,17,0,44,5,0,0,0,0,0,0,6,36,7,5,6,0,0,0,0,0,43,6,8,0,0,0,0,0,0,39,100,100,100,30,100,50,100,40,100,40,100,20,0
840,0,0,0,0,0,1,17,0,43,5,0,0,0,0,0,0,6,38,6,5,5,0,0,0,0,0,44,5,7,0,0,0,0,0,0,39,100,80,100,30,100,40,100,40,100,40,100,20,0
841,0,0,0,0,0,0,16,0,43,5,0,0,0,0,0,0,6,36,7,5,5,0,0,0,0,0,42,6,7,0,0,0,0,0,0,38,100,100,100,30,100,50,100,50,100,40,100,30,0
842,0,0,0,0,0,0,17,0,42,5,0,0,0,0,0,0,6,36,6,4,5,0,0,0,0,0,43,6,7,0,0,0,0,0,0,38,100,100,100,30,100,50,100,40,100,40,100,30,0
843,0,0,0,0,0,1,17,0,43,5,0,0,0,0,0,0,6,38,7,5,5,0,0,0,0,0,42,6,6,0,0,0,0,0,0,39,100,80,100,30,100,50,100,50,100,30,100,30,0
844,0,0,0,0,0,0,17,0,44,6,0,0,0,0,0,0,6,37,7,4,5,0,0,0,0,0,44,6,7,0,0,0,0,0,0,38,100,80,100,20,100,50,100,40,100,40,100,30,0
845,0,0,0,0,0,1,17,0,43,6,0,0,0,0,0,0,6,37,7,4,5,0,0,0,0,0,41,5,6,0,0,0,0,0,0,38,100,80,100,30,100,60,100,50,100,40,100,30,0
846,0,0,0,0,0,1,17,0,43,6,0,0,0,0,0,0,6,39,7,5,6,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,60,100,30,100,50,100,40,100,40,100,40,0
847,0,0,0,0,0,0,17,0,44,7,0,0,0,0,0,0,6,38,7,4,5,0,0,0,0,0,44,6,6,0,0,0,0,0,0,37,100,60,100,20,100,50,100,40,100,40,100,40,0
848,0,0,0,0,0,1,17,0,43,7,0,0,0,0,0,0,6,40,7,5,6,0,0,0,0,0,43,6,6,0,0,0,0,0,0,39,100,40,100,30,100,50,100,40,100,30,100,30,0
849,0,0,0,0,0,0,17,0,44,7,0,0,0,0,0,0,6,38,6,4,5,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,60,100,30,100,50,100,40,100,40,100,40,0
850,0,0,0,0,0,0,17,0,42,8,0,0,0,0,0,0,6,39,6,5,5,0,0,0,0,0,41,6,6,0,0,0,0,0,0,37,100,40,100,40,100,50,100,50,100,40,100,40,0
851,0,0,0,0,0,1,18,0,44,8,0,0,0,0,0,0,6,41,6,4,5,0,0,0,0,0,43,6,5,0,0,0,0,0,0,38,100,20,100,30,100,50,100,40,100,30,100,40,0
852,0,0,0,0,0,0,17,0,44,9,0,0,0,0,0,0,6,40,6,5,5,0,0,0,0,0,41,6,6,0,0,0,0,0,0,37,100,20,100,40,100,50,100,50,100,40,100,40,0
853,0,0,0,0,0,1,17,0,43,10,0,0,0,0,0,0,7,42,6,5,6,0,0,0,0,0,42,5,5,0,0,0,0,0,0,37,100,0,100,40,100,50,100,40,100,40,100,40,0
854,0,0,0,0,0,1,18,0,44,10,0,0,0,0,0,0,6,43,6,4,5,0,0,0,0,0,43,6,5,0,0,0,0,0,0,36,100,0,100,30,100,50,100,40,100,40,100,50,0
855,0,0,0,0,0,0,17,0,44,11,0,0,0,0,0,0,6,42,6,5,5,0,0,0,0,0,41,6,5,0,0,0,0,0,0,36,100,0,100,40,100,50,100,50,100,40,100,50,0
856,0,0,0,0,0,1,18,0,44,10,0,0,0,0,0,0,6,43,5,5,5,0,0,0,0,0,43,6,5,0,0,0,0,0,0,38,100,0,100,40,100,40,100,40,100,30,100,40,0
857,0,0,0,0,0,0,17,0,44,11,0,0,0,0,0,0,6,42,6,5,5,0,0,0,0,0,41,6,5,0,0,0,0,0,0,36,100,0,100,40,100,50,100,50,100,40,100,50,0
858,0,0,0,0,0,0,18,0,43,10,0,0,0,0,0,0,5,42,6,5,6,0,0,0,0,0,42,6,5,0,0,0,0,0,0,36,100,0,100,40,100,50,100,40,100,40,100,50,0
859,0,0,0,0,0,1,18,0,44,11,0,0,0,0,0,0,6,42,5,5,5,0,0,0,0,0,43,6,5,0,0,0,0,0,0,38,100,0,100,40,100,40,100,40,100,30,100,40,0
860,0,0,0,0,0,0,17,0,44,11,0,0,0,0,0,0,6,42,6,5,6,0,0,0,0,0,42,6,5,0,0,0,0,0,0,36,100,0,100,40,100,50,100,40,100,40,100,50,0
861,0,0,0,0,0,1,18,0,44,10,0,0,0,0,0,0,6,43,5,5,5,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,0,100,40,100,40,100,40,100,40,100,40,0
862,0,0,0,0,0,0,17,0,44,11,0,0,0,0,0,0,6,42,5,5,6,0,0,0,0,0,41,6,5,0,0,0,0,0,0,38,100,0,100,50,100,50,100,40,100,30,100,40,0
863,0,0,0,0,0,0,17,0,44,10,0,0,0,0,0,0,5,42,5,5,5,0,0,0,0,0,43,6,5,0,0,0,0,0,0,36,100,0,100,40,100,40,100,40,100,40,100,50,0
864,0,0,0,0,0,0,17,0,42,10,0,0,0,0,0,0,6,41,5,5,5,0,0,0,0,0,40,6,5,0,0,0,0,0,0,38,100,0,100,50,100,50,100,50,100,30,100,40,0
865,0,0,0,0,0,0,17,0,42,10,0,0,0,0,0,0,6,41,5,6,6,0,0,0,0,0,42,6,6,0,0,0,0,0,0,37,100,0,100,50,100,40,100,40,100,40,100,40,0
866,0,0,0,0,0,1,18,0,44,9,0,0,0,0,0,0,5,41,5,5,5,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,0,100,40,100,40,100,40,100,40,100,40,0
